ville;code_postal;latitude;longitude;department_name;region
valserres;5130;44.489450769;6.138105639;hautes-alpes;provence-alpes-côte d'azur
arbigny sous varennes;52500;47.860719039;5.610340771;haute-marne;grand est
arbot;52160;47.847194254;5.016939147;haute-marne;grand est
attancourt;52130;48.534516417;4.943954918;haute-marne;grand est
autreville sur la renne;52120;48.125749831;4.976977815;haute-marne;grand est
bannes;52360;47.901407523;5.391526672;haute-marne;grand est
bassoncourt;52240;48.072764638;5.557295075;haute-marne;grand est
cagnes sur mer;6800;43.672201175;7.152404366;alpes-maritimes;provence-alpes-côte d'azur
roches bettaincourt;52270;48.297074465;5.257035005;haute-marne;grand est
blecourt;52300;48.379630304;5.081098372;haute-marne;grand est
bologne;52310;48.199219717;5.141648525;haute-marne;grand est
bologne;52310;48.199219717;5.141648525;haute-marne;grand est
bonnecourt;52360;47.954469351;5.480824193;haute-marne;grand est
bourbonne les bains;52400;47.944169678;5.74185573;haute-marne;grand est
gars;6850;43.861009337;6.816294353;alpes-maritimes;provence-alpes-côte d'azur
bourdons sur rognon;52700;48.17600062;5.339215969;haute-marne;grand est
bourmont entre meuse et mouzon;52150;48.219822107;5.605698609;haute-marne;grand est
brachay;52110;48.382021776;5.036759225;haute-marne;grand est
braux le chatel;52120;48.10541022;4.938551393;haute-marne;grand est
brethenay;52000;48.156805344;5.135591261;haute-marne;grand est
massoins;6710;43.947939885;7.123987377;alpes-maritimes;provence-alpes-côte d'azur
champsevraine;52500;47.764693945;5.527242066;haute-marne;grand est
champsevraine;52500;47.764693945;5.527242066;haute-marne;grand est
buxieres les villiers;52000;48.101994129;5.027364164;haute-marne;grand est
ceffonds;52220;48.442721282;4.74778196;haute-marne;grand est
celles en bassigny;52360;47.911758316;5.551655917;haute-marne;grand est
chalancey;52160;47.676502868;5.13663568;haute-marne;grand est
vals des tilles;52160;47.693727541;5.08201863;haute-marne;grand est
st auban;6850;43.830948455;6.739645284;alpes-maritimes;provence-alpes-côte d'azur
vals des tilles;52160;47.693727541;5.08201863;haute-marne;grand est
vals des tilles;52160;47.693727541;5.08201863;haute-marne;grand est
vals des tilles;52160;47.693727541;5.08201863;haute-marne;grand est
st laurent du var;6700;43.686382321;7.182232303;alpes-maritimes;provence-alpes-côte d'azur
vals des tilles;52160;47.693727541;5.08201863;haute-marne;grand est
chamouilley;52410;48.60855932;5.051006812;haute-marne;grand est
chancenay;52100;48.675112057;4.979275968;haute-marne;grand est
seranon;6750;43.765370896;6.6910368810000005;alpes-maritimes;provence-alpes-côte d'azur
chassigny;52190;47.718272906;5.382689882;haute-marne;grand est
tourette du chateau;6830;43.877469719;7.137336372;alpes-maritimes;provence-alpes-côte d'azur
chateauvillain;52120;48.029055739;4.932784966;haute-marne;grand est
chatenay macheron;52200;47.856426569;5.388730788;haute-marne;grand est
chevillon;52170;48.53072445;5.144634173;haute-marne;grand est
chezeaux;52400;47.879817283;5.673089155;haute-marne;grand est
choiseul;52240;48.052899888;5.57164659;haute-marne;grand est
cohons;52600;47.787158483;5.341767327;haute-marne;grand est
colmier le bas;52160;47.77217154;4.940183123;haute-marne;grand est
colombey les deux eglises;52330;48.244637638;4.923306914;haute-marne;grand est
colombey les deux eglises;52330;48.244637638;4.923306914;haute-marne;grand est
curel;52300;48.497863171;5.146697486;haute-marne;grand est
daillancourt;52110;48.296604209;4.936885566;haute-marne;grand est
damremont;52400;47.948997004;5.641378903;haute-marne;grand est
dommartin le franc;52110;48.425307243;4.9530432520000005;haute-marne;grand est
domremy landeville;52270;48.359312266;5.252370337;haute-marne;grand est
echenay;52230;48.464308083;5.312401349;haute-marne;grand est
le val d esnoms;52190;47.690146754;5.216040162;haute-marne;grand est
esnouveaux;52340;48.132519269;5.347996205;haute-marne;grand est
fayl billot;52500;47.78665487;5.604255711;haute-marne;grand est
fays;52130;48.474799513;5.037636513;haute-marne;grand est
froncles;52320;48.299729268;5.139739696;haute-marne;grand est
graffigny chemin;52150;48.169315796;5.645868543;haute-marne;grand est
gudmont villiers;52320;48.336105049;5.121190046;haute-marne;grand est
guindrecourt aux ormes;52300;48.454936794;5.038919835;haute-marne;grand est
hallignicourt;52100;48.647978961;4.871215119;haute-marne;grand est
harreville les chanteurs;52150;48.266849802;5.620200047;haute-marne;grand est
jonchery;52000;48.152023389;5.074200925;haute-marne;grand est
lachapelle en blaisy;52330;48.208312687;4.961229803;haute-marne;grand est
lafauche;52700;48.305023136;5.492924058;haute-marne;grand est
langres;52200;47.859015354;5.339350869;haute-marne;grand est
lavernoy;52140;47.916112118;5.576007642;haute-marne;grand est
laville aux bois;52000;48.089658515;5.239248301;haute-marne;grand est
leffonds;52210;47.981261421;5.14236171;haute-marne;grand est
leuchey;52190;47.728005944;5.215022602;haute-marne;grand est
leurville;52700;48.33722709;5.380136759;haute-marne;grand est
lezeville;52230;48.427352264;5.392427462;haute-marne;grand est
longeau percey;52250;47.75985588;5.318751119;haute-marne;grand est
louvemont;52130;48.543366843;4.891736082;haute-marne;grand est
magneux;52130;48.509613499;5.008232275;haute-marne;grand est
maizieres sur amance;52500;47.834833199;5.607860947;haute-marne;grand est
merrey;52240;48.052905356;5.592289884;haute-marne;grand est
mirbel;52320;48.289395671;5.040805588;haute-marne;grand est
montot sur rognon;52700;48.285040587;5.295912901;haute-marne;grand est
orbigny au mont;52360;47.884692352;5.462271345;haute-marne;grand est
orges;52120;48.078369585;4.935012006;haute-marne;grand est
ormoy les sexfontaines;52310;48.225990112;5.059069664;haute-marne;grand est
orquevaux;52700;48.311191194;5.41520228;haute-marne;grand est
osne le val;52300;48.498586558;5.201121758;haute-marne;grand est
parnoy en bassigny;52400;48.025789849;5.660858228;haute-marne;grand est
perrusse;52240;48.097673636;5.479017326;haute-marne;grand est
poinson les grancey;52160;47.707646796;4.9788252;haute-marne;grand est
pont la ville;52120;48.081787726;4.871434196;haute-marne;grand est
le montsaugeonnais;52190;47.666734727;5.285091452;haute-marne;grand est
rives dervoises;52220;48.470251601;4.68646452;haute-marne;grand est
rennepont;52370;48.163981722;4.858780973;haute-marne;grand est
rizaucourt buchey;52330;48.274706037;4.868800199;haute-marne;grand est
rochefort sur la cote;52700;48.225782245;5.210977589;haute-marne;grand est
rochetaillee;52210;47.848737488;5.119908678;haute-marne;grand est
saints geosmes;52200;47.822609989;5.343718141;haute-marne;grand est
st loup sur aujon;52210;47.879965909;5.079109509;haute-marne;grand est
st loup sur aujon;52210;47.879965909;5.079109509;haute-marne;grand est
st martin les langres;52200;47.896497563;5.261005223;haute-marne;grand est
sarrey;52140;48.002080997;5.425012463;haute-marne;grand est
semilly;52700;48.250742333;5.463478571;haute-marne;grand est
semoutiers montsaon;52000;48.063827138;5.0537035;haute-marne;grand est
serqueux;52400;47.996755725;5.75131723;haute-marne;grand est
silvarouvres;52120;48.062311862;4.794883183;haute-marne;grand est
sommerecourt;52150;48.223931488;5.652420031;haute-marne;grand est
thonnance les moulins;52230;48.419797369;5.31457769;haute-marne;grand est
torcenay;52600;47.814497692;5.469387541;haute-marne;grand est
troisfontaines la ville;52130;48.542917783;5.007679621;haute-marne;grand est
troisfontaines la ville;52130;48.542917783;5.007679621;haute-marne;grand est
vecqueville;52300;48.460722044;5.135306604;haute-marne;grand est
vesaignes sur marne;52800;48.000328912;5.263351767;haute-marne;grand est
vesvres sous chalancey;52190;47.695836973;5.170999665;haute-marne;grand est
vieville;52310;48.24024717;5.158095801;haute-marne;grand est
ville en blaisois;52130;48.441569352;4.950597569;haute-marne;grand est
villegusien le lac;52190;47.738980898;5.325690462;haute-marne;grand est
villiers le sec;52000;48.101879348;5.071880198;haute-marne;grand est
voisey;52400;47.879217657;5.7636433270000005;haute-marne;grand est
voncourt;52500;47.717863939;5.672900918;haute-marne;grand est
vraincourt;52310;48.232332803;5.120254682;haute-marne;grand est
affleville;54800;49.263994959;5.753605265;meurthe-et-moselle;grand est
allain;54170;48.549707126;5.920865048;meurthe-et-moselle;grand est
allamont;54800;49.128601409;5.776906466;meurthe-et-moselle;grand est
allondrelle la malmaison;54260;49.510917359;5.568760534;meurthe-et-moselle;grand est
armaucourt;54760;48.812339946;6.299016215;meurthe-et-moselle;grand est
art sur meurthe;54510;48.66124481;6.262544525;meurthe-et-moselle;grand est
avrainville;54385;48.771878905;5.946277962;meurthe-et-moselle;grand est
barisey au plain;54170;48.52325399;5.852552331;meurthe-et-moselle;grand est
bathelemont;54370;48.69386029;6.527586817;meurthe-et-moselle;grand est
bauzemont;54370;48.67147027;6.531583851;meurthe-et-moselle;grand est
montherme;8800;49.89968252;4.747749349;ardennes;grand est
bechamps;54800;49.213788406;5.742123613;meurthe-et-moselle;grand est
montherme;8800;49.89968252;4.747749349;ardennes;grand est
benney;54740;48.524842147;6.22420025;meurthe-et-moselle;grand est
bernecourt;54470;48.85123537;5.841766079;meurthe-et-moselle;grand est
bettainvillers;54640;49.297364386;5.909745967;meurthe-et-moselle;grand est
beuveille;54620;49.435751374;5.675182723;meurthe-et-moselle;grand est
beuvezin;54115;48.378484904;5.972527555;meurthe-et-moselle;grand est
beuvillers;54560;49.387092584;5.91928307;meurthe-et-moselle;grand est
bicqueley;54200;48.623549423;5.925258604;meurthe-et-moselle;grand est
blenod les pont a mousson;54700;48.875162015;6.062784517;meurthe-et-moselle;grand est
blenod les toul;54113;48.596973086;5.827008955;meurthe-et-moselle;grand est
boismont;54620;49.411189279;5.739982437;meurthe-et-moselle;grand est
borville;54290;48.447370614;6.39714306;meurthe-et-moselle;grand est
bouvron;54200;48.740292375;5.885843524;meurthe-et-moselle;grand est
bralleville;54740;48.409603761;6.192150159;meurthe-et-moselle;grand est
bratte;54610;48.816978701;6.217763257;meurthe-et-moselle;grand est
brouville;54120;48.492452913;6.749285073;meurthe-et-moselle;grand est
champenoux;54280;48.734828817;6.353289757;meurthe-et-moselle;grand est
charency vezin;54260;49.484650582;5.514873245;meurthe-et-moselle;grand est
chavigny;54230;48.631311352;6.1340710210000005;meurthe-et-moselle;grand est
chenevieres;54122;48.521848193;6.638317767;meurthe-et-moselle;grand est
choloy menillot;54200;48.653935546;5.808882267;meurthe-et-moselle;grand est
clayeures;54290;48.469338495;6.409855929;meurthe-et-moselle;grand est
colombey les belles;54170;48.516265175;5.895481494;meurthe-et-moselle;grand est
coyviller;54210;48.585451556;6.283535601;meurthe-et-moselle;grand est
crantenoy;54740;48.466966846;6.231241864;meurthe-et-moselle;grand est
crezilles;54113;48.582807587;5.889217546;meurthe-et-moselle;grand est
thilay;8800;49.899339926;4.808013708;ardennes;grand est
crion;54300;48.644610151;6.534509914;meurthe-et-moselle;grand est
cutry;54720;49.481094564;5.737832534;meurthe-et-moselle;grand est
diarville;54930;48.387148136;6.130404635;meurthe-et-moselle;grand est
dommartin sous amance;54770;48.735100912;6.251789772;meurthe-et-moselle;grand est
domprix;54490;49.329085911;5.764751894;meurthe-et-moselle;grand est
drouville;54370;48.670376677;6.411920075;meurthe-et-moselle;grand est
ecrouves;54200;48.680158508;5.843526555;meurthe-et-moselle;grand est
einville au jard;54370;48.655816294;6.478113268;meurthe-et-moselle;grand est
eply;54610;48.924938004;6.181722799;meurthe-et-moselle;grand est
errouville;54680;49.417346332;5.898169149;meurthe-et-moselle;grand est
essey la cote;54830;48.423832686;6.4708574930000005;meurthe-et-moselle;grand est
euvezin;54470;48.919880228;5.858448193;meurthe-et-moselle;grand est
ferrieres;54210;48.552699122;6.294365713;meurthe-et-moselle;grand est
fleville lixieres;54150;49.243054931;5.815266149;meurthe-et-moselle;grand est
fontenoy la joute;54122;48.44863256;6.65604213;meurthe-et-moselle;grand est
fraimbois;54300;48.52561743;6.541776788;meurthe-et-moselle;grand est
francheville;54200;48.741224253;5.926629819;meurthe-et-moselle;grand est
gezoncourt;54380;48.843034083;5.985544662;meurthe-et-moselle;grand est
gondrexon;54450;48.604369094;6.766626939;meurthe-et-moselle;grand est
hablainville;54120;48.515590456;6.71979751;meurthe-et-moselle;grand est
hageville;54470;49.031581272;5.865011101;meurthe-et-moselle;grand est
haigneville;54290;48.484501797;6.3407191560000005;meurthe-et-moselle;grand est
haucourt moulaine;54860;49.496698918;5.80736522;meurthe-et-moselle;grand est
herserange;54440;49.518637027;5.791517544;meurthe-et-moselle;grand est
houdelmont;54330;48.536713732;6.092742772;meurthe-et-moselle;grand est
houdreville;54330;48.513714577;6.098635066;meurthe-et-moselle;grand est
igney;54450;48.632580322;6.81972561;meurthe-et-moselle;grand est
jaillon;54200;48.762335943;5.975176323;meurthe-et-moselle;grand est
jolivet;54300;48.611290008;6.517431803;meurthe-et-moselle;grand est
landecourt;54360;48.502728779;6.421440775;meurthe-et-moselle;grand est
laneuveville aux bois;54370;48.622514442;6.646129011;meurthe-et-moselle;grand est
laneuveville devant bayon;54740;48.470661894;6.263767887;meurthe-et-moselle;grand est
lanfroicourt;54760;48.806308538;6.31903239;meurthe-et-moselle;grand est
lantefontaine;54150;49.253555176;5.887263701;meurthe-et-moselle;grand est
laronxe;54950;48.544491892;6.598254767;meurthe-et-moselle;grand est
laxou;54520;48.682234668;6.113710038;meurthe-et-moselle;grand est
lay st christophe;54690;48.753828677;6.195532436;meurthe-et-moselle;grand est
lemainville;54740;48.505557852;6.187393674;meurthe-et-moselle;grand est
lemenil mitry;54740;48.453529684;6.254959519;meurthe-et-moselle;grand est
lenoncourt;54110;48.67097325;6.300200384;meurthe-et-moselle;grand est
lexy;54720;49.503122229;5.729081308;meurthe-et-moselle;grand est
liverdun;54460;48.753712851;6.052420616;meurthe-et-moselle;grand est
longlaville;54810;49.533445676;5.801907856;meurthe-et-moselle;grand est
longwy;54400;49.521525281;5.76603979;meurthe-et-moselle;grand est
lucey;54200;48.722735469;5.829498631;meurthe-et-moselle;grand est
mailly sur seille;54610;48.917695416;6.250909673;meurthe-et-moselle;grand est
malzeville;54220;48.72174801;6.189634106;meurthe-et-moselle;grand est
mandres aux quatre tours;54470;48.828092618;5.790610208;meurthe-et-moselle;grand est
merviller;54120;48.473684956;6.778736854;meurthe-et-moselle;grand est
mexy;54135;49.501893499;5.786153798;meurthe-et-moselle;grand est
montauville;54700;48.89638959;6.000963327;meurthe-et-moselle;grand est
montenoy;54760;48.792558765;6.235512899;meurthe-et-moselle;grand est
mont st martin;54350;49.546750035;5.779066989;meurthe-et-moselle;grand est
moriviller;54830;48.481137601;6.440140447;meurthe-et-moselle;grand est
moyen;54118;48.487331729;6.586504812;meurthe-et-moselle;grand est
neufmaisons;54540;48.447066684;6.869547198;meurthe-et-moselle;grand est
neuves maisons;54230;48.614756618;6.108805965;meurthe-et-moselle;grand est
ochey;54170;48.593978276;5.948730673;meurthe-et-moselle;grand est
olley;54800;49.172806108;5.76713731;meurthe-et-moselle;grand est
omelmont;54330;48.493466764;6.118756513;meurthe-et-moselle;grand est
pannes;54470;48.930063451;5.794683369;meurthe-et-moselle;grand est
petit failly;54260;49.439894098;5.501077477;meurthe-et-moselle;grand est
pierre percee;54540;48.464922002;6.93871651;meurthe-et-moselle;grand est
pierrepont;54620;49.417868767;5.7091315080000005;meurthe-et-moselle;grand est
puxieux;54800;49.074019233;5.885972788;meurthe-et-moselle;grand est
raon les leau;54540;48.51362835;7.097771447;meurthe-et-moselle;grand est
reillon;54450;48.598614168;6.742327483;meurthe-et-moselle;grand est
rosieres aux salines;54110;48.592071461;6.334464093;meurthe-et-moselle;grand est
saffais;54210;48.559179115;6.315037827;meurthe-et-moselle;grand est
st ail;54580;49.169647072;6.00174577;meurthe-et-moselle;grand est
st julien les gorze;54470;49.018531222;5.904871068;meurthe-et-moselle;grand est
st maurice aux forges;54540;48.506917373;6.850482965;meurthe-et-moselle;grand est
st remimont;54740;48.49930315;6.254524353;meurthe-et-moselle;grand est
st remy aux bois;54290;48.416465559;6.396467925;meurthe-et-moselle;grand est
saizerais;54380;48.791592211;6.040812855;meurthe-et-moselle;grand est
seranville;54830;48.459962738;6.516874288;meurthe-et-moselle;grand est
sommerviller;54110;48.636409359;6.375800161;meurthe-et-moselle;grand est
thorey lyautey;54115;48.443900787;6.031440814;meurthe-et-moselle;grand est
tiercelet;54190;49.460348352;5.8835967270000005;meurthe-et-moselle;grand est
tomblaine;54510;48.685821716;6.221164065;meurthe-et-moselle;grand est
vandoeuvre les nancy;54500;48.657557634;6.164619503;meurthe-et-moselle;grand est
vannes le chatel;54112;48.571044203;5.784982334;meurthe-et-moselle;grand est
